State,Suburb,Postcode,Status,Service Type,Id,New
VIC,Moolap,3221,Build Commenced,Other,3MOO-20,
VIC,Moonee Ponds,3039,Build Commenced,Greenfields Fibre,AYCA-1DN3E3,
VIC,Moorabbin,3189,Service Available,Greenfields Fibre,AYCA-1BPMDQ,
VIC,Moorabbin,3189,Build Commenced,Other,3HGT-60,
VIC,Moorabbin,3189,Build Commenced,Other,3HGT-69,
VIC,Mooroopna,3629,Service Available,Brownfields Fibre,3SHP-07,
VIC,Mooroopna,3629,Service Available,Brownfields Fibre,3SHP-06,
VIC,Mooroopna,3629,Service Available,Greenfields Fibre,AYCA-S6Z7G,
VIC,Mooroopna,3629,Service Available,Greenfields Fibre,AYCA-S7QYA,
VIC,Mooroopna,3629,Service Available,Greenfields Fibre,AYCA-X0QF7,
VIC,Mooroopna,3629,Service Available,Greenfields Fibre,AYCA-17IM5P,
VIC,Mooroopna,3629,Service Available,Greenfields Fibre,AYCA-17IPG5,
VIC,Mooroopna,3629,Service Available,Greenfields Fibre,AYCA-1IFS2I,
VIC,Mooroopna,3629,Service Available,Wireless,3EUR-51-05-ARDM,
VIC,Mooroopna North,3629,Service Available,Wireless,3EUR-51-05-ARDM,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-120POX,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-120PSW,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-120VD8,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-22SLI1,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-22SOW8,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-22SOXO,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-R2QQK,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-R2VLN,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-R2YZB,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-R6YQC,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-RF7S9,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-11ZMWS,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYCA-GZFCV,
VIC,Mornington,3931,Service Available,Greenfields Fibre,AYAA-F3J8E,
VIC,Mornington,3931,Build Preparation,Greenfields Fibre,AYCA-2GDSRB,
VIC,Mornington,3931,Build Preparation,Greenfields Fibre,AYCA-38HGJW,
VIC,Mornington,3931,Build Preparation,Greenfields Fibre,AYCA-3MFVUG,
VIC,Mornington,3931,Build Preparation,Greenfields Fibre,AYCA-3L44CB,
VIC,Mornington,3931,Build Preparation,Greenfields Fibre,AYCA-3L90SZ,
VIC,Mornington,3931,Build Commenced,Other,3MOR-06,
VIC,Mornington,3931,Build Commenced,Other,3MOR-02,
VIC,Mornington,3931,Build Commenced,Other,3MOR-05,
VIC,Mornington,3931,Build Commenced,Other,3MOR-04,
VIC,Mornington,3931,Build Commenced,Other,3MOR-01,
VIC,Morrisons,3334,Service Available,Wireless,3BRA-51-31-MTEG,
VIC,Mortlake,3272,Service Available,Wireless,3MTK-51-05-MTSS,
VIC,Morwell,3840,Service Available,Greenfields Fibre,AYCA-2X92H3,
VIC,Morwell,3840,Service Available,Greenfields Fibre,AYCA-H2RRK,
VIC,Morwell,3840,Service Available,Greenfields Fibre,AYCA-OG89T,
VIC,Morwell,3840,Service Available,Greenfields Fibre,AYCA-OGANP,
VIC,Morwell,3840,Service Available,Greenfields Fibre,AYCA-1EDIG1,
VIC,Morwell,3840,Service Available,Greenfields Fibre,AYCA-1ESRO6,
VIC,Morwell,3840,Service Available,Greenfields Fibre,AYCA-2COUL5,
VIC,Morwell,3840,Service Available,Other,3MWR-20,new
VIC,Morwell,3840,Service Available,Wireless,3TAG-51-14-HAWT,
VIC,Morwell,3840,Service Available,Wireless,3TAG-51-15-MAVL,
VIC,Morwell,3840,Build Commenced,Other,3MWR-01,
VIC,Mossiface,3885,Service Available,Wireless,3BAI-51-03-BRUT,
VIC,Mount Camel,3523,Service Available,Wireless,3BRF-51-07-COST,
VIC,Mount Camel,3523,Service Available,Wireless,3BEN-51-26-LADY,
VIC,Mount Clear,3350,Service Available,Brownfields Fibre,3BRA-09,
VIC,Mount Clear,3350,Service Available,Greenfields Fibre,AYCA-2DXN3I,
VIC,Mount Clear,3350,Build Preparation,Greenfields Fibre,AYCA-35V2NW,
VIC,Mount Cottrell,3024,Service Available,Greenfields Fibre,AYCA-1WEGRO,
VIC,Mount Cottrell,3024,Service Available,Greenfields Fibre,AYCA-1JZH4B,
VIC,Mount Cottrell,3024,Service Available,Greenfields Fibre,AYCA-1WEGAT,
VIC,Mount Cottrell,3024,Build Preparation,Greenfields Fibre,AYCA-34A196,
VIC,Mount Cottrell,3024,Build Preparation,Greenfields Fibre,AYCA-2N7INZ,
VIC,Mount Cottrell,3024,Build Commenced,Greenfields Fibre,AYCA-2ED033,
VIC,Mount Cottrell,3024,Build Commenced,Greenfields Fibre,AYCA-1Y407G,
VIC,Mount Cottrell,3024,Build Commenced,Greenfields Fibre,AYCA-1YIENJ,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1Y0SRN,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-14OQUU,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-18BTFN,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1C1SJJ,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1FMES5,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1FMIOT,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1Q1W4X,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1Q1YX3,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1Q1Z1R,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1Q1Z44,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-1Y0V6A,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-F8YR3,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-G05IC,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-JEHB9,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-K9XZ6,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-RJUAF,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-RJUET,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-14OM39,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-F7BNO,
VIC,Mount Duneed,3216,Service Available,Greenfields Fibre,AYCA-YOS30,
VIC,Mount Duneed,3216,Build Preparation,Greenfields Fibre,AYCA-2YKVA6,
VIC,Mount Duneed,3216,Build Preparation,Greenfields Fibre,AYCA-1Y0T0S,
VIC,Mount Duneed,3216,Build Preparation,Greenfields Fibre,AYCA-1Y0V9H,
VIC,Mount Duneed,3216,Build Commenced,Greenfields Fibre,AYCA-1Y0UYI,
VIC,Mount Duneed,3216,Build Commenced,Wireless,3MOO-51-09-MTDU,
VIC,Mount Egerton,3352,Service Available,Wireless,3BRA-51-29-LALL,
VIC,Mount Egerton,3352,Service Available,Wireless,3BRA-51-31-MTEG,
VIC,Mount Eliza,3930,Service Available,Brownfields Fibre,3MTE-01,
VIC,Mount Eliza,3930,Service Available,Brownfields Fibre,3MTE-03,
VIC,Mount Eliza,3930,Service Available,Brownfields Fibre,3MTE-02,
VIC,Mount Helen,3350,Service Available,Brownfields Fibre,3BRA-10,
VIC,Mount Helen,3350,Service Available,Wireless,3BRA-51-14-MOUU,
VIC,Mount Helen,3350,Build Preparation,Greenfields Fibre,AYCA-3HCZ5L,
VIC,Mount Martha,3934,Build Preparation,Greenfields Fibre,AYCA-3EVROS,
VIC,Mount Martha,3934,Build Commenced,Other,3MOR-04,
VIC,Mount Martha,3934,Build Commenced,Other,3MOR-03,
VIC,Mount Martha,3934,Build Commenced,Other,3SAF-21,
VIC,Mount Martha,3934,Build Commenced,Other,3SAF-20,
VIC,Mount Pleasant,3350,Service Available,Brownfields Fibre,3BRA-07,
VIC,Mount Pleasant,3350,Service Available,Greenfields Fibre,AYCA-19MJDE,
VIC,Mount Pleasant,3350,Service Available,Greenfields Fibre,AYCA-1UB8J4,
VIC,Mount Pleasant,3350,Service Available,Greenfields Fibre,AYCA-1YTRZF,
VIC,Mount Pleasant,3350,Service Available,Greenfields Fibre,AYCA-19AEWK,
VIC,Mount Pleasant,3350,Service Available,Greenfields Fibre,AYCA-19KBHH,
VIC,Mount Pleasant,3350,Build Preparation,Greenfields Fibre,AYCA-1POIAP,
VIC,Mount Rowan,3352,Service Available,Wireless,3BRA-51-02-INVY,
VIC,Mount Rowan,3352,Service Available,Wireless,3BRA-51-03-BALN,
VIC,Mount Rowan,3352,Service Available,Wireless,3BRA-51-13-MITP,
VIC,Mount Rowan,3352,Service Available,Wireless,3BRA-51-17-MHWH,
VIC,Mount Taylor,3875,Service Available,Wireless,3BAI-51-10-TAYR,
VIC,Moutajup,3301,Service Available,Wireless,3HMO-51-09-MBGB,
VIC,Moutajup,3301,Service Available,Wireless,3HMO-51-14-DUNK,
VIC,Moutajup,3301,Service Available,Wireless,3HMO-51-04-HAMI,
VIC,Moyhu,3732,Service Available,Wireless,3WAN-51-10-MOYH,
VIC,Moyston,3377,Service Available,Wireless,3STE-51-10-MOYS,
VIC,Muckleford,3451,Service Available,Wireless,3CAS-51-07-MUCK,
VIC,Mulgrave,3170,Service Available,Greenfields Fibre,AYAA-HYVUQ,
VIC,Mulgrave,3170,Service Available,Greenfields Fibre,AYCA-GF1YV,
VIC,Mulgrave,3170,Service Available,Other,3DAN-61,
VIC,Mulgrave,3170,Build Commenced,Other,3WHL-64,
VIC,Murchison,3610,Service Available,Wireless,3EUR-51-06-MURN,
VIC,Murchison,3610,Service Available,Wireless,3EUR-51-07-MUST,
VIC,Murchison East,3610,Service Available,Wireless,3EUR-51-06-MURN,
VIC,Murchison East,3610,Service Available,Wireless,3EUR-51-07-MUST,
VIC,Murgheboluc,3221,Service Available,Other,3BBR-01,
VIC,Murtoa,3390,Service Available,Wireless,3HRS-51-06-MURT,
VIC,Musk,3461,Build Commenced,Other,3DYL-20,
VIC,Myers Flat,3556,Service Available,Wireless,3EAH-51-08-WOOD,
VIC,Myrniong,3341,Build Commenced,Wireless,3BAC-51-06-MYRN,
VIC,Myrtleford,3737,Service Available,Wireless,3MYF-51-01-MYRT,
VIC,Nagambie,3608,Build Preparation,Greenfields Fibre,AYCA-3J5NN2,
VIC,Nambrok,3847,Service Available,Wireless,3HYF-51-04-NAMR,
VIC,Nangiloc,3494,Service Available,Wireless,3REF-51-11-NANI,
VIC,Nanneella,3561,Service Available,Wireless,3RCS-51-03-NANN,
VIC,Napoleons,3352,Service Available,Wireless,3BRA-51-25-BUNY,
VIC,Napoleons,3352,Service Available,Wireless,3BRA-51-28-ENFI,
VIC,Napoleons,3352,Service Available,Wireless,3BRA-51-33-ROSC,
VIC,Nar Nar Goon,3812,Service Available,Wireless,3LGL-51-03-COLY,
VIC,Nar Nar Goon,3812,Service Available,Wireless,3GAR-51-02-NARN,
VIC,Nar Nar Goon,3812,Build Commenced,Wireless,3LGL-51-01-BAYL,
VIC,Nar Nar Goon,3812,Build Commenced,Wireless,3GAR-51-02-NARN,
VIC,Nar Nar Goon,3812,Build Commenced,Wireless,3LGL-51-03-COLY,
VIC,Nar Nar Goon North,3812,Build Commenced,Wireless,3GAR-51-01-MARK,
VIC,Narbethong,3778,Build Commenced,Wireless,3AXD-51-01-BUXT,
VIC,Nariel Valley,3707,Service Available,Wireless,3CRY-51-01-COYR,
VIC,Naringal,3277,Service Available,Wireless,3TIM-51-01-NIRR,
VIC,Naringal,3277,Service Available,Wireless,3TER-51-03-PANM,
VIC,Naringal,3277,Service Available,Wireless,3TER-51-05-ALLF,
VIC,Narracan,3824,Service Available,Wireless,3MOE-51-03-NARA,
VIC,Narrawong,3285,Service Available,Wireless,3PRL-51-02-MOUY,
VIC,Narre Warren,3805,Service Available,Greenfields Fibre,AYCA-P2OX0,
VIC,Narre Warren,3805,Service Available,Greenfields Fibre,AYCA-X7UJH,
VIC,Narre Warren,3805,Service Available,Greenfields Fibre,AYCA-X98HP,
VIC,Narre Warren,3805,Service Available,Greenfields Fibre,AYAA-GCEAT,
VIC,Narre Warren,3805,Service Available,Greenfields Fibre,AYCA-196RI8,
